GPS TOW [s],IMU Temp [C],Acc X [g],Acc Y [g],Acc Z [g],Gyr X [deg/s],Gyr Y [deg/s],Gyr Z [deg/s],Mag X [uT],Mag Y [uT],Mag Z [uT]
179568.658,,-0.05713,-0.02051,-0.95532,0.09155,0.45776,0.09155,,,
179568.663,,-0.05713,-0.01978,-0.95679,0.03052,0.36621,0.15259,,,
179568.668,,-0.05713,-0.02197,-0.95874,0.09155,0.39673,0.03052,,,
179568.672,,-0.05615,-0.02173,-0.96021,0.06104,0.57983,0.00000,,,
179568.677,,-0.05811,-0.02026,-0.95850,-0.03052,0.70190,0.06104,,,
179568.682,,-0.05981,-0.02124,-0.95752,-0.06104,0.45776,0.06104,0.6,42.6,21.7
179568.687,,-0.05688,-0.02124,-0.96094,0.00000,0.42725,0.12207,,,
179568.692,,-0.05664,-0.02173,-0.95728,0.09155,0.39673,0.12207,,,
179568.697,,-0.05688,-0.02344,-0.96045,0.09155,0.45776,0.09155,,,
179568.702,,-0.06006,-0.02051,-0.96240,0.12207,0.48828,0.03052,,,
179568.707,,-0.05762,-0.02466,-0.95654,0.06104,0.39673,0.09155,,,
179568.712,,-0.05908,-0.02539,-0.95752,0.09155,0.57983,0.12207,,,
179568.717,,-0.05884,-0.02368,-0.95996,0.00000,0.51880,0.03052,,,
179568.722,,-0.05396,-0.02075,-0.96143,0.06104,0.45776,0.15259,0.1,41.6,21.8
179568.727,,-0.05762,-0.02222,-0.95825,0.09155,0.45776,0.00000,,,
179568.732,,-0.05713,-0.02441,-0.95850,0.06104,0.64087,0.12207,,,
179568.737,,-0.05591,-0.02246,-0.96387,0.00000,0.48828,0.15259,,,
179568.742,,-0.05518,-0.02246,-0.95776,0.15259,0.45776,0.18311,,,
179568.747,,-0.05640,-0.02319,-0.96191,0.18311,0.54932,0.12207,,,
179568.752,,-0.05737,-0.02075,-0.96045,0.06104,0.36621,0.09155,,,
179568.757,,-0.05835,-0.01880,-0.95728,0.06104,0.61035,0.15259,,,
179568.762,,-0.05859,-0.01978,-0.95898,0.09155,0.54932,0.09155,0.6,42.6,21.8
179568.767,,-0.05811,-0.02148,-0.95801,0.09155,0.36621,0.09155,,,
179568.772,,-0.05811,-0.02319,-0.96216,0.03052,0.42725,0.12207,,,
179568.777,,-0.05859,-0.02148,-0.95996,0.03052,0.42725,0.15259,,,
179568.782,,-0.05615,-0.02271,-0.95825,-0.09155,0.39673,0.06104,,,
179568.787,,-0.05566,-0.02222,-0.95752,-0.09155,0.39673,0.00000,,,
179568.792,,-0.05664,-0.02490,-0.96240,0.06104,0.42725,0.03052,,,
179568.797,,-0.05762,-0.02417,-0.96045,-0.03052,0.45776,0.06104,,,
179568.802,,-0.05640,-0.02026,-0.95752,0.09155,0.33569,0.03052,1.6,41.6,21.1
179568.807,,-0.05737,-0.02368,-0.96118,0.09155,0.48828,0.06104,,,
179568.812,,-0.05908,-0.02002,-0.95874,0.15259,0.54932,0.06104,,,
179568.816,,-0.05542,-0.02197,-0.95898,0.03052,0.57983,-0.03052,,,
179568.821,,-0.05737,-0.02417,-0.95923,-0.09155,0.54932,0.09155,,,
179568.826,,-0.05835,-0.02417,-0.95874,-0.06104,0.48828,0.06104,,,
179568.831,,-0.05811,-0.02490,-0.95630,0.12207,0.54932,0.03052,,,
179568.836,,-0.05811,-0.02295,-0.95947,0.15259,0.54932,0.03052,,,
179568.841,,-0.05615,-0.02197,-0.95850,0.00000,0.45776,0.09155,1.6,41.6,21.7
179568.846,,-0.05664,-0.02393,-0.96094,0.00000,0.48828,0.15259,,,
179568.851,,-0.05786,-0.02515,-0.95996,0.18311,0.54932,0.18311,,,
179568.856,,-0.05786,-0.02246,-0.95728,0.06104,0.51880,0.12207,,,
179568.861,,-0.05835,-0.02075,-0.95752,0.00000,0.42725,0.06104,,,
179568.866,,-0.05688,-0.01880,-0.95874,0.09155,0.21362,0.03052,,,
179568.871,,-0.05786,-0.02246,-0.95801,0.15259,0.45776,0.15259,,,
179568.876,,-0.06055,-0.02148,-0.95801,0.15259,0.48828,0.09155,,,
179568.881,,-0.05786,-0.02051,-0.95776,-0.06104,0.45776,0.06104,0.6,41.6,21.7
179568.886,,-0.05469,-0.02271,-0.95752,0.12207,0.51880,0.15259,,,
179568.891,,-0.05762,-0.02246,-0.96143,0.12207,0.48828,0.15259,,,
179568.896,,-0.05786,-0.01880,-0.96313,0.03052,0.36621,0.03052,,,
179568.901,,-0.05713,-0.01880,-0.96021,0.15259,0.39673,0.06104,,,
179568.906,,-0.05884,-0.02197,-0.95752,0.00000,0.45776,0.03052,,,
179568.911,,-0.05811,-0.02466,-0.96094,-0.03052,0.48828,0.09155,,,
179568.916,,-0.05786,-0.02124,-0.96069,0.06104,0.48828,0.09155,,,
179568.921,,-0.05688,-0.01880,-0.95679,0.00000,0.54932,0.03052,-0.9,43.1,21.4
179568.926,,-0.05884,-0.02344,-0.95850,0.06104,0.54932,0.09155,,,
179568.931,,-0.05762,-0.02148,-0.96265,0.12207,0.57983,0.12207,,,
179568.936,,-0.05933,-0.02197,-0.95996,0.09155,0.42725,0.21362,,,
179568.941,,-0.05542,-0.02222,-0.95947,0.09155,0.33569,0.15259,,,
179568.946,,-0.05835,-0.02612,-0.95850,0.15259,0.54932,0.00000,,,
179568.951,,-0.05981,-0.02417,-0.95728,0.15259,0.45776,0.00000,,,
179568.955,,-0.05811,-0.02197,-0.95776,0.06104,0.45776,0.15259,,,
179568.960,,-0.05640,-0.02075,-0.96021,0.09155,0.30518,0.18311,0.6,44.6,21.4
179568.965,,-0.05762,-0.02319,-0.96118,0.03052,0.45776,0.03052,,,
179568.970,,-0.05713,-0.02319,-0.95654,0.00000,0.48828,0.03052,,,
179568.975,,-0.05664,-0.02197,-0.95776,0.15259,0.48828,0.12207,,,
179568.980,,-0.05420,-0.02100,-0.96045,0.03052,0.39673,0.03052,,,
179568.985,,-0.05884,-0.02026,-0.95825,0.12207,0.33569,-0.03052,,,
179568.990,,-0.05908,-0.02075,-0.95874,0.15259,0.51880,0.06104,,,
179568.995,,-0.05786,-0.02393,-0.95703,0.06104,0.48828,0.18311,,,
179569.000,,-0.05884,-0.02368,-0.95850,0.00000,0.42725,0.12207,-1.4,43.1,21.6
179569.005,,-0.05737,-0.02222,-0.95654,0.15259,0.36621,0.03052,,,
179569.010,,-0.05664,-0.02295,-0.96094,0.15259,0.36621,0.03052,,,
179569.015,,-0.05811,-0.02368,-0.95801,0.03052,0.39673,0.15259,,,
179569.020,,-0.05664,-0.02173,-0.95581,-0.03052,0.33569,0.18311,,,
179569.025,,-0.05542,-0.01953,-0.95776,-0.06104,0.39673,0.09155,,,
179569.030,,-0.05542,-0.02417,-0.95923,0.03052,0.51880,0.06104,,,
179569.035,,-0.05811,-0.02515,-0.95605,0.03052,0.48828,-0.12207,,,
179569.040,,-0.05933,-0.02295,-0.95850,0.06104,0.51880,0.03052,0.6,43.1,21.7
179569.045,,-0.05591,-0.02319,-0.96167,0.00000,0.45776,0.15259,,,
179569.050,,-0.05884,-0.02173,-0.95923,-0.03052,0.39673,0.18311,,,
179569.055,,-0.06030,-0.02246,-0.95898,0.06104,0.39673,0.00000,,,
179569.060,,-0.05591,-0.02222,-0.96021,0.21362,0.39673,-0.12207,,,
179569.065,,-0.05469,-0.02100,-0.96069,0.24414,0.36621,0.03052,,,
179569.070,,-0.05957,-0.02173,-0.95947,0.09155,0.36621,0.03052,,,
179569.075,,-0.05762,-0.02148,-0.95947,-0.06104,0.48828,0.15259,,,
179569.080,,-0.05615,-0.02148,-0.95703,-0.09155,0.54932,0.00000,1.1,43.1,21.8
179569.085,,-0.05762,-0.02417,-0.95825,0.00000,0.51880,0.00000,,,
179569.090,,-0.05859,-0.02173,-0.95923,0.18311,0.51880,0.06104,,,
179569.094,,-0.05908,-0.02222,-0.95874,0.06104,0.48828,0.09155,,,
179569.099,,-0.05591,-0.02588,-0.96094,0.09155,0.36621,0.09155,,,
179569.104,,-0.05542,-0.02002,-0.96216,0.09155,0.48828,0.03052,,,
179569.109,,-0.05688,-0.02368,-0.95972,0.09155,0.48828,0.09155,,,
179569.114,,-0.05713,-0.02515,-0.95947,0.12207,0.39673,0.18311,,,
179569.119,,-0.05664,-0.02515,-0.96338,0.24414,0.54932,0.18311,1.1,41.6,21.9
179569.124,,-0.05518,-0.02393,-0.95776,0.21362,0.42725,-0.06104,,,
179569.129,,-0.05884,-0.02319,-0.95703,0.12207,0.51880,-0.03052,,,
179569.134,,-0.05786,-0.02271,-0.95996,0.00000,0.45776,0.15259,,,
179569.139,,-0.06079,-0.02051,-0.95801,0.12207,0.42725,0.03052,,,
179569.144,,-0.05884,-0.02515,-0.95801,0.06104,0.42725,0.00000,,,
179569.149,,-0.05957,-0.02124,-0.95972,0.15259,0.45776,0.18311,,,
179569.154,,-0.05981,-0.02124,-0.96118,0.03052,0.45776,0.15259,,,
179569.159,,-0.05664,-0.02393,-0.95630,0.00000,0.42725,0.03052,0.6,43.1,21.4
179569.164,,-0.05469,-0.02661,-0.96021,0.06104,0.45776,0.09155,,,
179569.169,,-0.05737,-0.02173,-0.95752,0.15259,0.76294,0.00000,,,
179569.174,,-0.05762,-0.02002,-0.95776,0.18311,0.54932,0.12207,,,
179569.179,,-0.05835,-0.02002,-0.95898,0.15259,0.48828,0.12207,,,
179569.184,,-0.05737,-0.02026,-0.95679,0.03052,0.48828,0.12207,,,
179569.189,,-0.05664,-0.02417,-0.96094,0.09155,0.48828,0.12207,,,
179569.194,,-0.05664,-0.02197,-0.96216,0.06104,0.36621,0.09155,,,
179569.199,,-0.05664,-0.01978,-0.96094,-0.03052,0.42725,0.12207,1.1,41.6,21.6
179569.204,,-0.05615,-0.02124,-0.95605,0.12207,0.48828,0.15259,,,
179569.209,,-0.05615,-0.02319,-0.95557,0.09155,0.39673,0.09155,,,
179569.214,,-0.05737,-0.02148,-0.95801,0.00000,0.48828,0.03052,,,
179569.219,,-0.05908,-0.02271,-0.95850,0.09155,0.51880,0.18311,,,
179569.224,,-0.05957,-0.02466,-0.95703,0.21362,0.36621,0.12207,,,
179569.229,,-0.05835,-0.02368,-0.95728,0.09155,0.45776,-0.03052,,,
179569.234,,-0.05615,-0.02319,-0.95776,0.06104,0.42725,-0.03052,,,
179569.238,,-0.05933,-0.02026,-0.95972,0.06104,0.39673,0.12207,0.6,42.6,21.6
179569.243,,-0.05786,-0.02441,-0.96265,-0.03052,0.39673,0.09155,,,
179569.248,,-0.05615,-0.02368,-0.95972,0.00000,0.51880,0.09155,,,
179569.253,,-0.05615,-0.02222,-0.95679,0.06104,0.39673,0.06104,,,
179569.258,,-0.05640,-0.02100,-0.95435,-0.03052,0.27466,0.03052,,,
179569.263,,-0.05811,-0.02271,-0.95728,0.12207,0.51880,0.12207,,,
179569.268,,-0.05762,-0.02368,-0.95703,0.18311,0.54932,0.12207,,,
179569.273,,-0.05591,-0.02515,-0.95923,0.09155,0.48828,0.06104,,,
179569.278,,-0.05640,-0.02466,-0.95654,0.06104,0.36621,0.06104,2.1,42.6,21.4
179569.283,,-0.05859,-0.02197,-0.95947,0.00000,0.33569,0.09155,,,
179569.288,,-0.05737,-0.02295,-0.95947,0.15259,0.51880,0.12207,,,
179569.293,,-0.05835,-0.02051,-0.95825,0.09155,0.42725,0.12207,,,
179569.298,,-0.05762,-0.02319,-0.96191,0.03052,0.36621,0.12207,,,
179569.303,,-0.05908,-0.02271,-0.95679,0.09155,0.27466,0.00000,,,
179569.308,,-0.05566,-0.02124,-0.96069,0.18311,0.39673,0.03052,,,
179569.313,,-0.05542,-0.02148,-0.96191,0.15259,0.48828,0.09155,,,
179569.318,,-0.05762,-0.01953,-0.96045,0.06104,0.45776,0.09155,-0.9,42.1,22.1
179569.323,,-0.05396,-0.02271,-0.95435,0.06104,0.36621,0.00000,,,
179569.328,,-0.05469,-0.02490,-0.95459,0.09155,0.48828,0.06104,,,
179569.333,,-0.05737,-0.02319,-0.95728,0.06104,0.57983,0.09155,,,
179569.338,,-0.05957,-0.01953,-0.95947,0.09155,0.42725,0.06104,,,
179569.343,,-0.06030,-0.02075,-0.96094,0.03052,0.33569,0.09155,,,
179569.348,,-0.05762,-0.02148,-0.95801,0.15259,0.54932,0.06104,,,
179569.353,,-0.05615,-0.02344,-0.96069,0.12207,0.45776,0.09155,,,
179569.358,,-0.05957,-0.02344,-0.95728,0.09155,0.51880,0.03052,-1.4,41.6,21.2
179569.363,,-0.05811,-0.02173,-0.95532,-0.03052,0.51880,-0.06104,,,
179569.368,,-0.05688,-0.02368,-0.96094,0.09155,0.48828,0.03052,,,
179569.373,,-0.05859,-0.02295,-0.95996,0.12207,0.51880,0.06104,,,
179569.377,,-0.05615,-0.01953,-0.95923,0.03052,0.36621,0.09155,,,
179569.382,,-0.05957,-0.01978,-0.95776,0.00000,0.27466,0.03052,,,
179569.387,,-0.05786,-0.02173,-0.95703,0.09155,0.51880,-0.03052,,,
179569.392,,-0.06030,-0.02271,-0.95996,0.06104,0.48828,0.09155,,,
179569.397,,-0.05664,-0.02319,-0.95605,0.09155,0.45776,0.09155,0.1,42.6,21.7
179569.402,,-0.05518,-0.01904,-0.95654,0.03052,0.33569,0.06104,,,
179569.407,,-0.05737,-0.02197,-0.95972,0.09155,0.45776,0.00000,,,
179569.412,,-0.05933,-0.02466,-0.95874,0.03052,0.42725,0.03052,,,
179569.417,,-0.05908,-0.02124,-0.96118,0.12207,0.48828,0.00000,,,
179569.422,,-0.05859,-0.02563,-0.95825,0.09155,0.45776,0.00000,,,
179569.427,,-0.05737,-0.02515,-0.96021,0.15259,0.48828,0.03052,,,
179569.432,,-0.05591,-0.02344,-0.96118,0.12207,0.54932,0.06104,,,
179569.437,,-0.05688,-0.01904,-0.95410,0.12207,0.54932,0.15259,-0.4,42.6,21.8
179569.442,,-0.05566,-0.02319,-0.95728,0.15259,0.45776,0.03052,,,
179569.447,,-0.05688,-0.02271,-0.96558,0.03052,0.48828,0.12207,,,
179569.452,,-0.05713,-0.02393,-0.96118,-0.06104,0.57983,0.06104,,,
179569.457,,-0.05908,-0.01953,-0.95654,0.00000,0.39673,0.15259,,,
179569.462,,-0.05688,-0.02100,-0.96118,0.03052,0.33569,0.15259,,,
179569.467,,-0.05664,-0.02295,-0.96191,0.09155,0.45776,0.15259,,,
179569.472,,-0.05859,-0.02075,-0.96436,0.15259,0.51880,0.12207,,,
179569.477,,-0.06006,-0.02197,-0.96143,0.12207,0.45776,0.09155,1.6,41.6,21.4
179569.482,,-0.05835,-0.02075,-0.95679,0.12207,0.54932,0.09155,,,
179569.487,,-0.06055,-0.02197,-0.95630,0.09155,0.51880,0.09155,,,
179569.492,,-0.05884,-0.01929,-0.96313,0.06104,0.48828,0.09155,,,
179569.497,,-0.05444,-0.02246,-0.95679,-0.03052,0.42725,0.09155,,,
179569.502,,-0.05908,-0.02197,-0.95947,-0.06104,0.48828,0.03052,,,
179569.507,,-0.05957,-0.02026,-0.95825,0.03052,0.48828,0.03052,,,
179569.512,,-0.05908,-0.02173,-0.95825,0.06104,0.48828,0.15259,,,
179569.516,,-0.05713,-0.02246,-0.96240,0.06104,0.39673,0.09155,2.1,43.1,21.7
179569.521,,-0.05566,-0.01904,-0.96069,0.15259,0.36621,0.03052,,,
179569.526,,-0.05859,-0.01953,-0.96094,0.12207,0.45776,0.00000,,,
179569.531,,-0.05737,-0.02319,-0.95923,0.06104,0.42725,-0.03052,,,
179569.536,,-0.05859,-0.02148,-0.95898,0.15259,0.51880,0.09155,,,
179569.541,,-0.05811,-0.02246,-0.95947,0.03052,0.45776,0.09155,,,
179569.546,,-0.05713,-0.02100,-0.95923,0.03052,0.36621,-0.03052,,,
179569.551,,-0.05737,-0.02075,-0.95996,0.03052,0.48828,0.00000,,,
179569.556,,-0.05786,-0.02246,-0.95923,0.15259,0.48828,0.06104,-0.4,42.1,21.6
179569.561,,-0.05737,-0.02515,-0.95874,-0.03052,0.45776,-0.06104,,,
179569.566,24.436,-0.05713,-0.02539,-0.95996,0.03052,0.42725,0.06104,,,
179569.571,,-0.05811,-0.02344,-0.95898,0.00000,0.39673,0.06104,,,
179569.576,,-0.05859,-0.02002,-0.95801,-0.03052,0.42725,0.15259,,,
179569.581,,-0.05884,-0.02319,-0.95703,0.12207,0.45776,0.06104,,,
179569.586,,-0.05835,-0.01978,-0.96143,0.03052,0.45776,0.15259,,,
179569.591,,-0.05811,-0.02563,-0.96094,0.06104,0.48828,0.15259,,,
179569.596,,-0.05859,-0.02490,-0.96045,0.24414,0.57983,0.00000,-0.4,41.1,21.6
179569.601,,-0.05762,-0.02100,-0.95996,0.03052,0.42725,0.06104,,,
179569.606,,-0.05835,-0.02417,-0.96313,0.00000,0.24414,0.09155,,,
179569.611,,-0.05981,-0.02539,-0.95996,0.03052,0.45776,0.06104,,,
179569.616,,-0.05908,-0.02173,-0.96045,-0.03052,0.48828,0.12207,,,
179569.621,,-0.05835,-0.02173,-0.95898,-0.06104,0.48828,0.00000,,,
179569.626,,-0.05908,-0.01953,-0.95923,0.15259,0.45776,0.00000,,,
179569.631,,-0.05859,-0.02173,-0.95947,0.18311,0.33569,0.09155,,,
179569.636,,-0.06006,-0.02295,-0.96069,0.03052,0.39673,0.15259,0.6,43.6,21.8
179569.641,,-0.05957,-0.02051,-0.96094,0.06104,0.48828,0.15259,,,
179569.646,,-0.05933,-0.02246,-0.95923,0.06104,0.33569,0.00000,,,
179569.651,,-0.05884,-0.02173,-0.95728,0.03052,0.39673,0.03052,,,
179569.655,,-0.05640,-0.02417,-0.95825,0.00000,0.51880,0.03052,,,
179569.660,,-0.05786,-0.02124,-0.96045,0.00000,0.48828,0.12207,,,
179569.665,,-0.05908,-0.01904,-0.96094,0.06104,0.42725,-0.06104,,,
179569.670,,-0.05591,-0.02124,-0.95972,0.18311,0.33569,0.06104,,,
179569.675,,-0.05493,-0.02368,-0.96143,0.18311,0.48828,0.03052,1.1,41.6,21.7
179569.680,,-0.05835,-0.02246,-0.95996,0.06104,0.36621,0.03052,,,
179569.685,,-0.05615,-0.02490,-0.95630,-0.03052,0.51880,0.09155,,,
179569.690,,-0.05713,-0.02246,-0.96191,0.03052,0.57983,0.12207,,,
179569.695,,-0.05640,-0.02368,-0.96021,0.09155,0.39673,-0.03052,,,
179569.700,,-0.05737,-0.02246,-0.95874,0.18311,0.45776,-0.03052,,,
179569.705,,-0.05542,-0.02222,-0.96045,0.15259,0.48828,0.12207,,,
179569.710,,-0.05786,-0.02246,-0.95972,0.15259,0.30518,0.09155,,,
179569.715,,-0.05688,-0.02368,-0.96167,0.12207,0.45776,0.03052,-0.9,40.6,21.4
179569.720,,-0.05664,-0.02173,-0.96167,0.12207,0.54932,0.09155,,,
179569.725,,-0.05444,-0.02075,-0.96069,0.12207,0.48828,0.15259,,,
179569.730,,-0.05835,-0.02368,-0.95972,0.06104,0.30518,0.12207,,,
179569.735,,-0.05981,-0.02271,-0.96045,0.12207,0.33569,0.12207,,,
179569.740,,-0.05688,-0.02344,-0.95801,0.06104,0.54932,0.06104,,,
179569.745,,-0.05835,-0.02295,-0.95874,0.03052,0.42725,0.12207,,,
179569.750,,-0.05835,-0.02124,-0.96094,0.06104,0.42725,0.12207,,,
179569.755,,-0.05469,-0.02124,-0.96143,0.09155,0.42725,0.09155,-0.4,41.1,21.8
179569.760,,-0.05444,-0.02515,-0.95947,0.09155,0.33569,0.00000,,,
179569.765,,-0.05859,-0.01953,-0.95972,0.06104,0.42725,0.03052,,,
179569.770,,-0.05688,-0.02124,-0.95947,0.12207,0.36621,0.06104,,,
179569.775,,-0.05859,-0.02271,-0.95898,0.21362,0.54932,0.00000,,,
179569.780,,-0.05811,-0.02271,-0.96143,-0.06104,0.45776,0.12207,,,
179569.785,,-0.05786,-0.02319,-0.95850,-0.06104,0.39673,0.06104,,,
179569.790,,-0.05762,-0.02026,-0.95850,-0.06104,0.42725,0.06104,,,
179569.795,,-0.05737,-0.02271,-0.96143,0.03052,0.39673,0.06104,1.6,42.1,22.2
179569.799,,-0.05664,-0.02100,-0.95972,0.00000,0.39673,0.06104,,,
179569.804,,-0.05811,-0.02197,-0.95703,0.00000,0.42725,0.06104,,,
179569.809,,-0.05908,-0.02271,-0.95923,0.09155,0.33569,0.00000,,,
179569.814,,-0.05640,-0.02368,-0.96289,0.06104,0.45776,0.03052,,,
179569.819,,-0.05957,-0.02124,-0.96045,-0.03052,0.48828,0.03052,,,
179569.824,,-0.05908,-0.02124,-0.95996,-0.06104,0.48828,0.06104,,,
179569.829,,-0.05859,-0.02100,-0.95923,0.00000,0.42725,0.00000,,,
179569.834,,-0.05811,-0.02515,-0.95874,0.06104,0.64087,0.06104,3.1,41.6,21.8
179569.839,,-0.06104,-0.02441,-0.96094,0.21362,0.57983,0.09155,,,
179569.844,,-0.05859,-0.02319,-0.95850,0.12207,0.51880,0.15259,,,
179569.849,,-0.05884,-0.02588,-0.96094,-0.03052,0.42725,0.06104,,,
179569.854,,-0.05981,-0.02490,-0.95874,0.12207,0.48828,0.06104,,,
179569.859,,-0.05737,-0.01831,-0.95703,0.09155,0.48828,0.15259,,,
179569.864,,-0.05664,-0.02002,-0.95923,0.06104,0.39673,0.18311,,,
179569.869,,-0.05566,-0.02271,-0.96240,0.12207,0.42725,0.03052,,,
179569.874,,-0.05762,-0.01978,-0.95874,0.21362,0.48828,0.06104,-0.4,41.1,21.6
179569.879,,-0.05664,-0.02222,-0.95923,0.12207,0.42725,0.03052,,,
179569.884,,-0.05811,-0.02271,-0.95728,0.00000,0.39673,0.00000,,,
179569.889,,-0.05933,-0.02246,-0.95435,0.12207,0.51880,0.03052,,,
179569.894,,-0.06201,-0.02466,-0.95825,0.15259,0.48828,0.12207,,,
179569.899,,-0.06104,-0.02197,-0.96411,0.00000,0.51880,0.18311,,,
179569.904,,-0.05811,-0.02710,-0.95923,0.00000,0.36621,0.18311,,,
179569.909,,-0.05835,-0.02539,-0.95581,-0.03052,0.42725,0.00000,,,
179569.914,,-0.05688,-0.02100,-0.96143,0.12207,0.45776,-0.06104,-0.4,39.6,22.1
179569.919,,-0.05420,-0.01953,-0.96191,0.09155,0.39673,0.09155,,,
179569.924,,-0.05518,-0.02222,-0.95654,0.15259,0.36621,0.09155,,,
179569.929,,-0.05908,-0.02319,-0.95703,0.03052,0.42725,0.06104,,,
179569.934,,-0.05884,-0.02173,-0.96167,-0.12207,0.51880,0.09155,,,
179569.938,,-0.05615,-0.02124,-0.95898,0.15259,0.42725,0.09155,,,
179569.943,,-0.05762,-0.02368,-0.95947,0.15259,0.42725,0.03052,,,
179569.948,,-0.05908,-0.02124,-0.95947,0.06104,0.45776,0.09155,,,
179569.953,,-0.05591,-0.02319,-0.95972,-0.15259,0.36621,0.12207,0.6,42.1,21.9
179569.958,,-0.05859,-0.02539,-0.95703,0.03052,0.39673,0.00000,,,
179569.963,,-0.05640,-0.02490,-0.96094,0.12207,0.51880,0.00000,,,
179569.968,,-0.05713,-0.02441,-0.96143,-0.06104,0.54932,0.03052,,,
179569.973,,-0.05811,-0.02222,-0.95752,0.03052,0.42725,0.12207,,,
179569.978,,-0.05786,-0.02100,-0.95850,0.06104,0.36621,0.12207,,,
179569.983,,-0.05615,-0.02197,-0.95850,0.00000,0.33569,0.00000,,,
179569.988,,-0.05713,-0.02563,-0.96069,0.03052,0.36621,0.12207,,,
179569.993,,-0.05957,-0.02295,-0.95728,0.09155,0.33569,0.12207,-0.9,39.6,21.6
179569.998,,-0.05737,-0.02246,-0.95654,-0.06104,0.36621,0.09155,,,
179570.003,,-0.05737,-0.02100,-0.95728,0.06104,0.36621,0.09155,,,
179570.008,,-0.05518,-0.02441,-0.95874,-0.09155,0.45776,0.27466,,,
179570.013,,-0.05835,-0.02368,-0.95728,0.09155,0.48828,0.12207,,,
179570.018,,-0.05713,-0.02075,-0.96045,0.09155,0.61035,0.15259,,,
179570.023,,-0.06030,-0.02051,-0.95874,0.03052,0.42725,0.12207,,,
179570.028,,-0.05835,-0.02173,-0.95703,0.09155,0.48828,0.09155,,,
179570.033,,-0.05420,-0.02197,-0.95898,0.06104,0.45776,0.06104,1.1,41.1,21.9
179570.038,,-0.05762,-0.02319,-0.95850,0.09155,0.36621,0.12207,,,
179570.043,,-0.05835,-0.02222,-0.95728,0.00000,0.33569,0.06104,,,
179570.048,,-0.05811,-0.02075,-0.95752,0.00000,0.45776,0.03052,,,
179570.053,,-0.06079,-0.02075,-0.95972,-0.03052,0.27466,0.03052,,,
179570.058,,-0.05713,-0.02368,-0.96436,0.12207,0.33569,0.09155,,,
179570.063,,-0.05884,-0.02271,-0.96021,0.12207,0.39673,0.00000,,,
179570.068,,-0.05908,-0.02148,-0.95557,-0.09155,0.48828,-0.09155,,,
179570.073,,-0.05933,-0.01978,-0.96289,-0.03052,0.42725,0.03052,0.6,43.1,21.4
179570.077,,-0.06006,-0.01807,-0.95776,0.09155,0.51880,0.12207,,,
179570.082,,-0.05835,-0.01978,-0.95850,0.00000,0.42725,0.09155,,,
179570.087,,-0.05640,-0.02051,-0.96362,0.03052,0.54932,-0.03052,,,
179570.092,,-0.05884,-0.01904,-0.95801,0.15259,0.39673,-0.03052,,,
179570.097,,-0.05762,-0.02100,-0.96191,0.06104,0.45776,0.06104,,,
179570.102,,-0.05713,-0.02051,-0.95898,0.15259,0.39673,0.03052,,,
179570.107,,-0.05762,-0.02197,-0.95898,0.03052,0.45776,0.00000,,,
179570.112,,-0.05566,-0.02075,-0.95557,0.06104,0.36621,0.03052,0.1,42.1,21.4
179570.117,,-0.05615,-0.02100,-0.96094,0.09155,0.36621,0.09155,,,
179570.122,,-0.06006,-0.02319,-0.96069,-0.06104,0.54932,0.00000,,,
179570.127,,-0.05811,-0.01880,-0.96021,0.06104,0.45776,0.03052,,,
179570.132,,-0.05859,-0.02197,-0.95508,0.15259,0.45776,0.15259,,,
179570.137,,-0.05835,-0.02246,-0.95898,0.09155,0.48828,0.09155,,,
179570.142,,-0.05859,-0.02173,-0.95874,0.03052,0.64087,0.09155,,,
179570.147,,-0.05713,-0.02271,-0.95654,0.09155,0.64087,0.09155,,,
179570.152,,-0.05591,-0.02661,-0.95923,0.15259,0.45776,0.12207,0.1,41.1,22.2
179570.157,,-0.05518,-0.02368,-0.95801,0.15259,0.42725,0.06104,,,
179570.162,,-0.05591,-0.01880,-0.96021,0.03052,0.45776,0.15259,,,
179570.167,,-0.05713,-0.02026,-0.95874,0.06104,0.54932,0.09155,,,
179570.172,,-0.05664,-0.02295,-0.96265,0.06104,0.54932,0.15259,,,
179570.177,,-0.05859,-0.02100,-0.95728,0.15259,0.45776,0.09155,,,
179570.182,,-0.05835,-0.02319,-0.95581,0.21362,0.48828,0.06104,,,
179570.187,,-0.05835,-0.02246,-0.95728,0.18311,0.39673,0.15259,,,
179570.192,,-0.05737,-0.02148,-0.95972,0.09155,0.39673,0.06104,0.6,42.1,21.8
179570.197,,-0.05420,-0.01978,-0.96289,0.06104,0.27466,0.15259,,,
179570.202,,-0.05884,-0.01855,-0.95703,0.03052,0.36621,0.06104,,,
179570.207,,-0.05786,-0.02319,-0.95996,-0.06104,0.48828,0.03052,,,
179570.212,,-0.05933,-0.02173,-0.95874,-0.03052,0.36621,0.00000,,,
179570.216,,-0.05737,-0.02271,-0.95776,0.09155,0.48828,0.03052,,,
179570.221,,-0.05615,-0.02002,-0.95410,0.12207,0.42725,0.09155,,,
179570.226,,-0.05737,-0.02197,-0.95947,0.06104,0.48828,0.06104,,,
179570.231,,-0.05786,-0.02319,-0.95947,0.03052,0.51880,-0.03052,-0.4,43.1,21.9
179570.236,,-0.05688,-0.02197,-0.95825,0.18311,0.36621,0.03052,,,
179570.241,,-0.05786,-0.02319,-0.95630,0.00000,0.45776,0.09155,,,
