pid,UTMx,UTMy,h
6063,327703.369075,1967729.793076,-39.218000
6064,327703.576973,1967729.313142,-39.163000
6065,327703.924437,1967728.787727,-39.195000
6066,327704.258977,1967727.994582,-39.191000
6067,327704.693091,1967727.190613,-39.183000
6068,327704.956505,1967726.754469,-39.160000
6069,327705.195482,1967726.190150,-39.162000
6070,327705.383404,1967725.607459,-39.171000
6071,327705.622141,1967725.260072,-39.188000
6072,327705.827204,1967725.064606,-39.193000
6073,327705.949312,1967725.084577,-39.188000
6074,327706.110566,1967724.972500,-39.216000
6075,327706.234967,1967725.012373,-39.232000
6076,327706.290712,1967725.082723,-39.141000
6077,327706.424636,1967725.120300,-39.155000
6078,327706.726756,1967724.990400,-39.122000
6079,327707.141690,1967724.909328,-39.163000
6080,327707.414291,1967724.921352,-39.124000
6081,327707.722619,1967725.018290,-39.223000
6082,327707.801181,1967725.274383,-39.215000
6083,327707.773543,1967725.633221,-39.227000
6084,327707.640363,1967726.048313,-39.240000
6085,327707.628620,1967726.405907,-39.183000
6086,327707.679870,1967726.813866,-39.222000
6087,327707.597173,1967727.303782,-39.194000
6088,327707.580080,1967727.900488,-39.203000
6089,327707.405873,1967728.475313,-39.197000
6090,327707.328281,1967729.064795,-39.142000
6091,327707.325652,1967729.495357,-39.119000
6092,327707.245781,1967729.944298,-39.138000
6093,327707.050518,1967730.414161,-39.200000
6094,327706.738176,1967730.954766,-39.185000
6095,327706.362086,1967731.480430,-39.198000
6096,327705.856208,1967731.956306,-39.191000
6097,327705.271595,1967732.400769,-39.200000
6098,327704.714893,1967732.884833,-39.235000
6099,327703.921787,1967733.006815,-39.159000
6100,327703.061934,1967733.379510,-39.121000
6101,327702.484652,1967733.691094,-39.142000
6102,327701.807167,1967734.063314,-39.126000
6103,327701.178683,1967734.461672,-39.228000
6104,327700.527372,1967734.917781,-39.208000
6105,327699.978496,1967735.448263,-39.259000
6106,327699.318541,1967735.885631,-39.159000
6107,327698.715928,1967736.455316,-39.213000
6108,327698.145900,1967737.114369,-39.185000
6109,327697.384280,1967737.810500,-39.197000
6110,327696.114847,1967738.392608,-39.071000
6111,327695.504176,1967738.766462,-39.159000
6112,327694.821448,1967739.389968,-39.173000
6113,327693.619237,1967740.632244,-39.226000
6114,327693.196963,1967741.334287,-39.208000
6115,327692.703099,1967741.972757,-39.223000
6116,327692.285742,1967742.630486,-39.185000
6117,327691.869672,1967743.191914,-39.179000
6118,327690.764560,1967744.137836,-39.150000
6119,327690.269626,1967744.775209,-39.175000
6120,327689.776222,1967745.466801,-39.180000
6121,327688.807188,1967747.065654,-39.252000
6122,327688.246051,1967748.138567,-39.241000
6123,327687.965386,1967748.786257,-39.217000
6124,327687.105791,1967750.288977,-39.132000
6125,327686.729146,1967751.239652,-39.162000
6126,327686.377284,1967751.869143,-39.184000
6127,327685.977333,1967752.577633,-39.152000
6128,327685.657446,1967753.348516,-39.182000
6129,327685.429347,1967754.311184,-39.211000
6130,327685.320054,1967754.913116,-39.139000
6131,327685.200289,1967755.652380,-39.202000
6132,327685.004222,1967756.518480,-39.205000
6133,327684.975439,1967757.601165,-39.192000
6134,327684.891875,1967758.357824,-39.246000
6135,327684.920958,1967759.266243,-39.253000
6136,327685.154793,1967760.065528,-39.229000
6137,327685.506101,1967760.839445,-39.162000
6138,327685.679536,1967761.276228,-39.108000
6139,327685.989706,1967761.830251,-39.143000
6140,327686.167401,1967762.269211,-39.163000
6141,327686.388926,1967763.116194,-39.267000
6142,327686.594667,1967763.854850,-39.307000
6143,327686.685539,1967764.552443,-39.278000
6144,327686.733222,1967765.282508,-39.234000
6145,327686.788685,1967766.176310,-39.194000
6146,327686.957280,1967766.666261,-39.252000
6147,327687.190284,1967767.247516,-39.080000
6148,327687.580738,1967767.644787,-39.169000
6149,327688.190925,1967768.071142,-39.118000
6150,327688.790591,1967768.384696,-39.114000
6151,327689.354282,1967768.584564,-39.215000
6152,327690.133605,1967768.951899,-39.319000
6153,327690.738822,1967769.294182,-39.279000
6154,327691.212471,1967769.503685,-39.251000
6155,327691.842433,1967769.764958,-39.212000
6156,327692.348205,1967769.766106,-39.161000
6157,327692.928244,1967769.650398,-39.234000
6158,327693.518224,1967769.458236,-39.176000
6159,327694.137218,1967769.188347,-39.189000
6160,327694.834151,1967768.858016,-39.203000
6161,327695.658505,1967768.426969,-39.125000
6162,327696.184435,1967768.062703,-39.173000
6163,327696.786950,1967767.481951,-39.226000
6164,327697.388655,1967766.929982,-39.206000
6165,327698.047126,1967766.199328,-39.207000
6166,327698.474988,1967765.775040,-39.203000
6167,327699.097355,1967765.038058,-39.152000
6168,327699.472988,1967764.337527,-39.156000
6169,327699.849705,1967763.762052,-39.204000
6170,327700.116726,1967763.008230,-39.234000
6171,327700.348851,1967762.387524,-39.274000
6172,327700.488742,1967761.890472,-39.263000
6173,327700.630532,1967761.123347,-39.132000
6174,327700.682084,1967760.220870,-39.198000
6175,327700.873129,1967759.386911,-39.159000
6176,327701.019534,1967758.662911,-39.209000
6177,327701.149624,1967757.646861,-39.125000
6178,327701.177821,1967756.496667,-39.327000
6179,327701.053017,1967755.676514,-39.188000
6180,327701.090964,1967754.672331,-39.219000
6181,327701.121815,1967753.950439,-39.204000
6182,327701.162640,1967753.033667,-39.232000
6183,327701.060235,1967752.228815,-39.190000
6184,327700.831251,1967751.377469,-39.180000
6185,327700.448391,1967750.510856,-39.180000
6186,327700.126583,1967749.592801,-39.121000
6187,327699.753658,1967748.771479,-39.242000
6188,327699.485633,1967748.064354,-39.229000
6189,327699.373749,1967747.633678,-39.180000
6190,327699.204473,1967747.065151,-39.133000
6191,327698.936127,1967746.443251,-39.121000
6192,327698.875646,1967745.704443,-39.072000
6193,327698.909208,1967745.172895,-39.131000
6194,327698.984550,1967744.690790,-39.184000
6195,327699.081284,1967744.107782,-39.189000
6196,327699.276815,1967743.668907,-39.238000
6197,327699.564378,1967743.327737,-39.264000
6198,327699.916347,1967742.955019,-39.225000
6199,327700.180806,1967742.639506,-39.309000
6200,327700.451148,1967742.513202,-39.208000
6201,327700.732485,1967742.187581,-39.184000
6202,327701.066938,1967741.873675,-39.192000
6203,327701.467753,1967741.509388,-39.182000
6204,327701.891102,1967741.175895,-39.165000
6205,327702.316629,1967740.849024,-39.135000
6206,327702.694882,1967740.450622,-39.135000
6207,327703.037261,1967740.072454,-39.108000
6208,327703.279283,1967739.737213,-39.169000
6209,327703.531543,1967739.359826,-39.150000
6210,327703.700219,1967739.003085,-39.282000
6211,327703.877716,1967738.563259,-39.267000
6212,327704.075262,1967738.112192,-39.214000
6213,327704.426406,1967737.644297,-39.232000
6214,327704.837493,1967737.364037,-39.235000
6215,327705.324939,1967737.208181,-39.190000
6216,327705.830621,1967736.831917,-39.171000
6217,327706.407097,1967736.671969,-39.275000
6218,327706.937024,1967736.646345,-39.217000
6219,327707.253502,1967736.582728,-39.241000
6220,327707.697753,1967736.581090,-39.220000
6221,327708.262980,1967736.468831,-39.253000
6222,327708.935859,1967736.299193,-39.201000
6223,327709.473400,1967736.051040,-39.109000
6224,327709.885706,1967735.666731,-39.069000
6225,327710.205719,1967735.399435,-39.177000
6226,327710.360089,1967735.349398,-39.232000
6227,327710.492765,1967735.243104,-39.140000
6228,327710.759557,1967735.196519,-39.224000
6229,327711.000390,1967735.213246,-39.232000
6230,327711.232933,1967735.252181,-39.199000
6231,327711.398591,1967735.403481,-39.241000
6232,327711.541164,1967735.582651,-39.267000
6233,327711.561438,1967735.719717,-39.190000
6234,327711.557101,1967735.708687,-39.086000
6235,327711.747748,1967735.684898,-39.270000
6236,327711.870139,1967735.859816,-39.217000
6237,327711.990760,1967736.197446,-39.143000
6238,327712.195948,1967736.505567,-39.196000
6239,327712.443915,1967736.978228,-39.263000
6240,327712.517463,1967737.512168,-39.215000
6241,327712.622243,1967737.979430,-39.209000
6242,327712.717547,1967738.454521,-39.109000
6243,327712.802490,1967738.712772,-39.164000
6244,327712.864429,1967739.130600,-39.117000
6245,327713.006786,1967739.651768,-39.134000
6246,327713.289486,1967740.217098,-39.197000
6247,327713.413795,1967740.857956,-39.161000
6248,327713.601416,1967741.585701,-39.155000
6249,327713.764219,1967742.508455,-39.256000
6250,327713.862753,1967743.478251,-39.221000
6251,327714.094696,1967744.304115,-39.127000
6252,327714.425504,1967744.792660,-39.196000
6253,327714.786535,1967745.342923,-39.092000
6254,327715.208867,1967745.870518,-39.144000
6255,327715.607221,1967746.323060,-39.110000
6256,327716.003268,1967746.631740,-39.238000
6257,327716.389773,1967746.940502,-39.209000
6258,327716.738729,1967747.198678,-39.162000
6259,327717.178437,1967747.284516,-39.262000
6260,327717.598691,1967747.450210,-39.240000
6261,327717.926903,1967747.517092,-39.249000
6262,327718.161260,1967747.520595,-39.108000
6263,327718.418509,1967747.474093,-39.185000
6264,327718.731240,1967747.345208,-39.245000
6265,327719.114924,1967747.328600,-39.104000
6266,327719.576690,1967747.023552,-39.193000
6267,327720.071232,1967746.830004,-39.195000
6268,327720.534888,1967746.498376,-39.168000
6269,327720.920117,1967746.170748,-39.155000
6270,327721.334941,1967745.710050,-39.118000
6271,327721.775556,1967745.288972,-39.167000
6272,327722.286605,1967744.920409,-39.221000
6273,327722.757021,1967744.756954,-39.184000
6274,327723.173069,1967744.559659,-39.192000
6275,327723.540936,1967744.308550,-39.293000
6276,327723.914354,1967744.086170,-39.240000
6277,327724.349049,1967743.716055,-39.209000
6278,327724.811640,1967743.261584,-39.193000
6279,327725.358219,1967742.832946,-39.228000
6280,327725.978390,1967742.331730,-39.266000
6281,327726.626707,1967741.774931,-39.271000
6282,327727.132700,1967741.312336,-39.222000
6283,327727.608284,1967740.644142,-39.121000
6284,327727.946374,1967739.771278,-39.199000
6285,327728.326945,1967739.028646,-39.204000
6286,327728.801291,1967738.217688,-39.177000
6287,327729.169941,1967737.445276,-39.203000
6288,327729.574072,1967736.607257,-39.141000
6289,327729.896888,1967735.684720,-39.198000
6290,327730.278802,1967734.852427,-39.182000
6291,327730.818613,1967734.499110,-39.319000
6292,327731.277232,1967734.320263,-39.571000
6293,327731.628607,1967733.878930,-39.725000
6294,327731.931417,1967733.584113,-39.661000
6295,327732.380384,1967733.270322,-39.654000
6296,327732.860285,1967733.100144,-39.647000
6297,327733.282492,1967732.879554,-39.543000
6298,327733.943763,1967732.349205,-39.618000
6299,327734.608104,1967731.928402,-39.680000
6300,327735.866781,1967731.573281,-39.701000
6301,327736.679936,1967731.440058,-39.739000
6302,327737.462004,1967731.390114,-39.682000
6303,327738.217322,1967731.434479,-39.721000
6304,327738.914447,1967731.615483,-39.757000
6305,327739.587408,1967731.822152,-39.811000
6306,327740.179672,1967732.137986,-39.746000
6307,327740.979418,1967732.537243,-39.763000
6308,327742.288467,1967733.100317,-39.720000
6309,327743.038042,1967733.338419,-39.755000
6310,327743.597056,1967733.365671,-39.637000
6311,327743.944414,1967733.317281,-39.679000
6312,327744.095537,1967733.259525,-39.651000
6313,327744.347519,1967733.339243,-39.684000
6314,327744.699856,1967733.620633,-39.667000
6315,327745.088112,1967734.009069,-39.733000
6316,327745.433954,1967734.519620,-39.790000
6317,327745.534002,1967734.930476,-39.806000
6318,327745.498799,1967735.272778,-39.734000
6319,327745.552332,1967735.454934,-39.640000
6320,327745.560867,1967735.583247,-39.612000
6321,327745.622292,1967735.819566,-39.669000
6322,327745.654290,1967736.086024,-39.684000
6323,327745.534120,1967736.289607,-39.633000
6324,327745.430425,1967736.436602,-39.724000
6325,327744.902506,1967737.305577,-39.702000
6326,327744.166272,1967737.994845,-39.674000
6327,327743.339530,1967738.762373,-39.606000
6328,327742.760569,1967738.880284,-39.558000
6329,327591.263065,1967685.738012,-39.227000
6330,327591.197132,1967686.204541,-39.102000
6331,327591.127337,1967686.592521,-39.102000
6332,327590.945096,1967686.851983,-39.098000
6333,327590.763751,1967687.092622,-39.072000
6334,327590.589440,1967687.410675,-39.177000
6335,327590.295492,1967687.871435,-39.235000
6336,327589.933543,1967688.437929,-39.219000
6337,327589.675883,1967688.926043,-39.250000
6338,327589.526763,1967689.336848,-39.211000
6339,327589.302948,1967689.692961,-39.217000
6340,327588.996685,1967690.078566,-39.220000
6341,327588.726839,1967690.384166,-39.144000
6342,327588.611766,1967690.686210,-39.166000
6343,327588.388709,1967691.129753,-39.237000
6344,327588.003765,1967691.612331,-39.153000
6345,327587.711444,1967692.138377,-39.142000
6346,327587.549377,1967692.645584,-39.172000
6347,327587.278457,1967693.071833,-39.079000
6348,327587.028213,1967693.437030,-39.087000
6349,327586.748514,1967693.829046,-39.119000
6350,327586.522761,1967694.206205,-39.203000
6351,327586.263858,1967694.673301,-39.202000
6352,327585.963866,1967695.170637,-39.206000
6353,327585.785579,1967695.641461,-39.199000
6354,327585.672379,1967696.159312,-39.234000
6355,327585.586308,1967696.748869,-39.279000
6356,327585.376143,1967697.333968,-39.175000
6357,327585.306719,1967697.886856,-39.167000
6358,327585.101371,1967698.538321,-39.215000
6359,327584.730705,1967699.200075,-39.159000
6360,327584.481873,1967699.727957,-39.176000
6361,327584.144452,1967700.310840,-39.046000
6362,327584.034893,1967700.881785,-39.180000
6363,327583.824988,1967701.496766,-39.113000
6364,327583.797411,1967702.106844,-39.174000
6365,327583.760624,1967702.632886,-39.196000
6366,327583.655041,1967703.051061,-39.229000
6367,327583.390565,1967703.608962,-39.198000
6368,327583.351992,1967704.173757,-39.254000
6369,327583.276251,1967704.853981,-39.183000
6370,327583.198927,1967705.596198,-39.149000
6371,327583.242410,1967706.330727,-39.162000
6372,327583.228436,1967707.164258,-39.131000
6373,327583.233387,1967707.857063,-39.134000
6374,327583.070169,1967708.476065,-39.147000
6375,327582.931529,1967709.116990,-39.178000
6376,327582.786537,1967709.759077,-39.230000
6377,327582.519266,1967710.605874,-39.184000
6378,327582.596202,1967711.407626,-39.184000
6379,327582.636524,1967712.144395,-39.274000
6380,327582.465401,1967712.829874,-39.199000
6381,327582.472985,1967713.459569,-39.156000
6382,327582.209710,1967714.155808,-39.153000
6383,327581.930379,1967715.079077,-39.129000
6384,327581.932986,1967716.112793,-39.231000
6385,327581.850932,1967717.043205,-39.209000
6386,327581.787046,1967717.745461,-39.121000
6387,327581.746180,1967718.290354,-39.113000
6388,327581.791802,1967718.782478,-39.125000
6389,327581.963528,1967719.388614,-39.207000
6390,327581.921852,1967719.962290,-39.200000
6391,327581.669062,1967720.400557,-39.175000
6392,327581.153419,1967720.972812,-39.197000
6393,327580.916342,1967721.633407,-39.169000
6394,327580.566997,1967722.308257,-39.209000
6395,327580.318363,1967722.981126,-39.186000
6396,327580.022906,1967723.634480,-39.271000
6397,327579.694650,1967724.295865,-39.058000
6398,327579.571122,1967724.967649,-39.166000
6399,327579.314394,1967725.563114,-39.152000
6400,327578.925373,1967726.064543,-39.272000
6401,327578.421407,1967726.516057,-39.215000
6402,327577.943908,1967726.962914,-39.170000
6403,327577.281974,1967727.538652,-39.251000
6404,327576.834905,1967727.948722,-39.213000
6405,327576.348084,1967728.421116,-39.103000
6406,327575.947169,1967728.651486,-39.116000
6407,327575.581904,1967728.957915,-39.132000
6408,327575.187298,1967729.304442,-39.157000
6409,327574.775042,1967729.694287,-39.214000
6410,327574.290366,1967730.047130,-39.243000
6411,327573.768034,1967730.337213,-39.186000
6412,327573.214476,1967730.572228,-39.204000
6413,327572.699940,1967730.905408,-39.187000
6414,327572.212260,1967731.156452,-39.260000
6415,327571.630675,1967731.338584,-39.241000
6416,327571.024869,1967731.539742,-39.105000
6417,327570.578086,1967731.738413,-39.138000
6418,327570.123435,1967732.007987,-39.180000
6419,327569.685082,1967732.322797,-39.129000
6420,327569.299788,1967732.642681,-39.189000
6421,327568.777437,1967732.930551,-39.218000
6422,327568.216175,1967733.255282,-39.171000
6423,327567.579599,1967733.576239,-39.208000
6424,327567.094467,1967733.998814,-39.225000
6425,327566.581094,1967734.465905,-39.161000
6426,327566.154687,1967734.935562,-39.157000
6427,327566.017615,1967735.390534,-39.194000
